StudentID,CalendarNo,SemesterNo,RegisteredCHs,AchievedCHs,AchievedCHsCumul,SemesterCumul,SemesterGPA,SemesterStatus,StudentStatusDesc
"0745141060","5","5","17","17","69","77.43","79.71","1","597"
"0745141061","1","1","18","18","18","67.17","67.17","1","597"
"0745141061","2","2","13","13","31","67.03","66.85","1","597"
"0745141061","3","3","3","3","34","67.65","74","1","597"
"0745141061","4","4","18","15","49","64.5","58.56","1","597"
"0745141061","5","5","20","20","69","65.94","66.55","1","597"
"0745141062","1","1","12","9","9","60.75","60.75","1","597"
"0745141062","2","2","16","11","20","57.93","55.81","1","597"
"0745141062","3","3","3","3","23","61.46","78","1","597"
"0745141062","4","4","15","13","36","62.79","65.27","1","597"
"0745141062","5","5","14","14","50","64.02","67.79","1","597"
"0745141062","7","6","17","17","67","66.78","67.24","1","597"
"0745141062","8","7","2","2","69","67.22","50","1","597"
"0745141063","1","1","18","15","15","57.5","57.5","1","597"
"0745141063","2","2","16","11","26","53.97","50","3","587"
"0745141064","1","1","0","0","0","0","0","5","599"
"0745141064","10","1","0","0","0","0","0","6","600"
"0745141064","13","1","0","0","0","0","0","6","600"
"0745141064","16","1","0","0","0","0","0","6","600"
"0745141064","28","1","0","0","0","0","0","3","589"
"0745141065","1","1","18","12","12","50.83","50.83","1","597"
"0745141065","2","2","16","10","22","51","51.19","3","587"
"0745141066","1","1","15","15","15","63","63","1","597"
"0745141066","2","2","16","10","25","62.16","61.38","1","597"
"0745141066","3","3","6","6","31","66.82","80","1","597"
"0745141066","4","4","15","9","40","64.76","60.07","1","597"
"0745141066","5","5","17","17","57","65.27","66.76","1","597"
"0745141066","7","6","9","9","66","68","67.67","1","597"
"0745141066","8","7","3","3","69","68.96","57","1","597"
"0745141067","1","0","11","11","11","83.64","83.64","10","603"
"0745141067","1","1","15","15","26","78.08","74","1","597"
"0745141067","2","2","11","11","37","75.51","69.45","1","597"
"0745141067","4","3","15","15","52","75.56","75.67","1","597"
"0745141067","5","4","14","14","66","76.89","81.86","1","597"
"0745141067","7","5","3","3","69","76.42","66","1","597"
"0745141068","1","1","18","18","18","71.5","71.5","1","597"
"0745141068","2","2","16","16","34","70.26","68.88","1","597"
"0745141068","4","3","15","15","49","73.18","79.8","1","597"
"0745141068","5","4","17","17","66","75.35","81.59","1","597"
"0745141068","6","5","3","3","69","76.2","95","1","597"
"0745141069","1","1","18","18","18","56.83","56.83","1","597"
"0745141069","2","2","10","10","28","58.46","61.4","1","597"
"0745141069","3","3","6","6","34","62","78.5","1","597"
"0745141069","4","4","12","12","46","63.2","66.58","1","597"
"0745141069","5","5","14","14","60","65.98","75.14","1","597"
"0745141069","6","6","9","9","69","67.38","76.67","1","597"
"0745141070","1","1","18","18","18","80.33","80.33","1","597"
"0745141070","2","2","16","16","34","76.06","71.25","1","597"
"0745141070","4","3","18","18","52","79.6","86.28","1","597"
"0745141070","5","4","17","17","69","81.03","85.41","1","597"
"0745141071","1","1","15","15","15","64.8","64.8","1","597"
"0745141071","2","2","16","10","25","60.93","56.46","1","597"
"0745141071","3","3","6","6","31","63.32","74.5","1","597"
"0745141071","4","4","18","13","44","63.76","64.73","1","597"
"0745141071","5","5","17","17","61","66.5","74.41","1","597"
"0745141071","7","6","5","3","64","66.3","54.8","1","597"
"0745141071","8","7","0","0","64","66.3","0","6","600"
"0745141071","11","7","0","0","64","66.3","0","6","600"
"0745141071","14","7","0","0","64","66.3","0","6","600"
"0745141071","17","7","0","0","0","0","0","6","600"
"0745141071","28","7","0","0","0","0","0","3","589"
"0745141072","1","1","12","12","12","82","82","1","597"
"0745141072","2","2","13","13","25","77.28","72.92","1","597"
"0745141072","3","3","6","6","31","80.71","95","1","597"
"0745141072","4","4","13","13","44","79.05","75.08","1","597"
"0745141072","5","5","17","17","61","80.93","85.82","1","597"
"0745141072","6","6","3","3","64","81.64","96","1","597"
"0745141072","7","7","5","5","69","81.71","82.6","1","597"
"0745141073","1","1","0","0","0","0","0","5","599"
"0745141073","10","1","0","0","0","0","0","6","600"
"0745141073","13","1","0","0","0","0","0","6","600"
"0745141073","16","1","0","0","0","0","0","6","600"
"0745141073","28","1","0","0","0","0","0","3","589"
"0745141074","1","1","18","18","18","71.5","71.5","1","597"
"0745141074","2","2","16","13","31","73.41","75.56","1","597"
"0745141074","3","3","6","6","37","77.27","82","1","597"
"0745141074","4","4","12","12","49","78.35","81.67","1","597"
"0745141074","5","5","17","17","66","78.55","79.12","1","597"
"0745141074","6","6","3","3","66","79.64","74","1","597"
"0745141074","7","7","3","3","69","79.61","79","1","597"
"0745141075","1","1","18","18","18","93.33","93.33","1","597"
"0745141075","2","2","16","16","34","92.94","92.5","1","597"
"0745141075","3","3","6","6","40","93.4","96","1","597"
"0745141075","4","4","12","12","52","93.27","92.83","1","597"
"0745141075","5","5","17","17","69","93.17","92.88","1","597"
"0745141076","1","1","12","12","12","88.75","88.75","1","597"
"0745141076","2","2","16","16","28","86.36","84.56","1","597"
"0745141076","4","3","18","18","46","84.59","81.83","1","597"
"0745141076","5","4","20","20","66","84.24","83.45","1","597"
"0745141076","7","5","3","3","69","84.84","98","1","597"
"0745141077","1","1","15","0","0","35","35","3","587"
"0745141078","1","1","15","3","3","44.8","44.8","3","587"
"0745141079","1","1","12","12","12","69.5","69.5","1","597"
"0745141079","2","2","10","10","22","69.18","68.8","1","597"
"0745141079","3","3","6","3","25","67.64","62","1","597"
"0745141079","4","4","13","13","38","71.11","71.38","1","597"
"0745141079","5","5","17","17","55","72.96","77.12","1","597"
"0745141079","6","6","6","6","61","73.26","76","1","597"
"0745141079","7","7","5","5","66","72.44","62.4","1","597"
"0745141079","8","8","3","3","69","71.77","57","1","597"
"0745141080","1","1","18","15","15","53.17","53.17","1","597"
"0745141080","2","2","13","5","20","51.58","49.38","3","587"
"0745141081","1","1","18","18","18","81.33","81.33","1","597"
"0745141081","2","2","13","13","31","73.81","63.38","1","597"
"0745141081","3","3","3","3","34","72.94","64","1","597"
"0745141081","4","4","16","16","50","75.16","79.88","1","597"
"0745141081","5","5","17","17","67","76.84","81.76","1","597"
"0745141081","6","6","2","2","69","77.3","93","1","597"
"0745141082","1","1","18","18","18","80.17","80.17","1","597"
"0745141082","2","2","13","13","31","76.71","71.92","1","597"
"0745141082","3","3","3","3","34","77","80","1","597"
"0745141082","4","4","18","18","52","81.06","88.72","1","597"
"0745141082","5","5","17","17","69","82.93","88.65","1","597"
"0745141083","1","0","12","12","12","75.5","75.5","10","603"
"0745141083","1","1","12","12","24","71.5","67.5","1","597"
"0745141083","2","2","20","12","36","62.82","52.4","1","597"
"0745141083","4","3","16","5","41","57.28","42.06","1","628"
"0745141083","5","4","14","4","45","57.53","49.67","1","628"
"0745141083","7","5","0","0","45","57.53","0","6","600"
"0745141083","10","5","11","0","45","57.44","35","1","628"
"0745141083","11","6","0","0","45","57.44","0","6","600"
"0745141083","14","6","0","0","45","57.44","0","6","600"
"0745141083","17","6","0","0","0","0","0","6","600"
"0745141083","28","6","0","0","0","0","0","3","589"
"0745141084","1","0","6","6","6","86.5","86.5","10","603"
"0745141084","1","1","12","12","18","86.83","87","1","597"
"0745141084","2","2","10","10","28","89.71","94.9","1","597"
"0745141084","3","3","9","9","37","90.11","91.33","1","597"
"0745141084","4","4","15","15","52","90.87","92.73","1","597"
"0745141084","5","5","17","17","69","91.13","91.94","1","597"
"0745141085","1","1","18","6","6","45.33","45.33","3","587"
"0745141086","1","0","3","3","3","72","72","10","603"
"0745141086","1","1","15","15","18","84.83","87.4","1","597"
"0745141086","2","2","16","16","34","81.53","77.81","1","597"
"0745141086","4","3","0","0","34","81.53","0","4","598"
"0745141086","7","3","0","0","34","81.53","0","6","600"
"0745141086","10","3","0","0","34","81.53","0","6","600"
"0745141086","13","3","0","0","0","0","0","6","600"
"0745141086","16","3","0","0","0","0","0","6","600"
"0745141086","28","3","0","0","0","0","0","3","589"
"0745141087","1","1","18","18","18","64.83","64.83","1","597"
"0745141087","2","2","13","13","31","65.48","66.38","1","597"
"0745141087","4","3","15","15","46","67.3","71.07","1","597"
"0745141087","5","4","17","17","63","69.46","75.29","1","597"
"0745141087","6","5","3","3","66","69.76","76","1","597"
"0745141087","7","6","3","3","69","69.55","65","1","597"
"0745141088","1","1","18","18","18","84.83","84.83","1","597"
"0745141088","2","2","16","16","34","82.56","80","1","597"
"0745141088","3","3","6","6","40","83.3","87.5","1","597"
"0745141088","4","4","12","12","52","82.46","79.67","1","597"
"0745141088","5","5","17","17","69","85.03","92.88","1","597"
"0745141089","1","1","18","15","15","58.83","58.83","1","597"
"0745141089","2","2","16","10","25","57.15","55.25","1","597"
"0745141089","3","3","6","6","31","58.7","67.5","1","597"
"0745141089","4","4","15","12","43","61.48","63.6","1","597"
"0745141089","5","5","17","14","57","62.36","61.82","1","597"
"0745141089","6","6","9","9","66","65.13","68.33","1","597"
"0745141089","7","7","3","3","69","67.48","95","1","597"
"0745141090","1","1","18","18","18","64.67","64.67","1","597"
"0745141090","2","2","16","16","34","64.47","64.25","1","597"
"0745141090","3","3","6","6","40","65.75","73","1","597"
"0745141090","4","4","12","12","52","67","71.17","1","597"
"0745141090","5","5","17","17","69","69.52","77.24","1","597"
"0745141091","1","1","18","3","3","41.17","41.17","3","587"
"0745141092","1","1","18","6","6","41.83","41.83","3","587"
"0745142001","2","0","15","15","15","65.6","65.6","10","603"
"0745142001","2","1","13","13","28","63.68","61.46","1","597"
"0745142001","3","2","6","6","34","65.85","76","1","597"
"0745142001","4","3","15","13","47","64.39","61.07","1","597"
"0745142001","5","4","17","17","64","67","74.53","1","597"
"0745142001","6","5","2","2","66","68.06","74","1","597"
"0745142001","7","6","9","9","69","69.67","68.67","1","597"
"0745142002","2","1","16","16","16","60.19","60.19","1","597"
"0745142002","4","2","0","0","16","60.19","0","4","598"
"0745142002","5","2","17","14","30","62.52","64.71","1","597"
"0745142002","6","3","9","9","39","65.9","78.33","1","597"
"0745142002","7","4","0","0","39","65.9","0","4","598"
"0745142002","8","4","0","0","39","65.9","0","4","598"
"0745142002","10","5","0","0","39","65.9","0","6","600"
"0745142002","13","5","0","0","0","0","0","6","600"
"0745142002","16","5","0","0","0","0","0","6","600"
"0745142002","28","5","0","0","0","0","0","3","589"
"0745142003","2","0","12","12","12","66.75","66.75","10","603"
"0745142003","2","1","16","16","28","64.57","62.94","1","597"
"0745142003","3","2","6","6","34","66.15","73.5","1","597"
"0745142003","4","3","18","18","52","67.27","69.39","1","597"
"0745142003","5","4","17","17","69","67.39","67.76","1","597"
"0745142004","2","0","15","15","15","67.4","67.4","10","603"
"0745142004","2","1","16","16","31","65.55","63.81","1","597"
"0745142004","3","2","6","6","37","67.08","75","1","597"
"0745142004","4","3","15","10","47","64.9","59.53","1","597"
"0745142004","5","4","17","17","64","66.74","72.35","1","597"
"0745142004","7","5","8","8","69","70.39","79.62","1","597"
"0745142005","2","0","12","12","12","58","58","10","603"
"0745142005","2","1","16","13","25","56.93","56.12","1","597"
"0745142005","3","2","6","6","31","57.56","60.5","1","597"
"0745142005","4","3","12","9","40","57.59","57.67","1","597"
"0745142005","5","4","14","11","51","57.83","58.64","1","597"
"0745142005","6","5","6","6","57","58.94","60.5","1","597"
"0745142005","7","6","12","9","66","60.68","60.25","1","597"
"0745142005","8","7","3","0","66","60.68","35","1","597"
"0745142005","9","8","3","3","69","61.72","59","1","597"
"0745142006","2","0","9","9","9","58.33","58.33","10","603"
"0745142006","2","1","16","16","25","60.16","61.19","1","597"
"0745142006","3","2","6","6","31","61.39","66.5","1","597"
"0745142006","4","3","15","15","46","61.76","62.53","1","597"
"0745142006","5","4","11","11","57","63.79","72.27","1","597"
"0745142006","6","5","6","6","63","63.71","63","1","597"
"0745142006","7","6","9","9","69","64.35","64","1","597"
"0745142008","2","0","15","15","15","67.2","67.2","10","603"
"0745142008","2","1","13","13","28","70.71","74.77","1","597"
"0745142008","3","2","6","6","34","71.12","73","1","597"
"0745142008","4","3","18","18","52","71.58","72.44","1","597"
"0745142008","5","4","17","17","69","71.74","72.24","1","597"
"0745142009","2","0","12","12","12","66.25","66.25","10","603"
"0745142009","2","1","13","13","25","68.92","71.38","1","597"
"0745142009","3","2","9","9","34","67.53","63.67","1","597"
"0745142009","4","3","18","15","49","64.33","58.28","1","597"
"0745142009","5","4","17","17","66","63.62","61.47","1","597"
"0745142009","6","5","3","3","69","64.97","75","1","597"
"0745142011","2","0","15","15","15","55","55","10","603"
"0745142011","2","1","16","10","25","54","53.06","1","597"
"0745142011","3","2","6","6","31","58.06","63","1","597"
"0745142011","4","3","12","12","43","59.88","64.58","1","597"
"0745142011","5","4","17","17","60","61.47","65.47","1","597"
"0745142011","6","5","9","9","69","62.45","69","1","597"
"0745142012","2","0","12","12","12","91.5","91.5","10","603"
"0745142012","2","1","13","13","25","88.8","86.31","1","597"
"0745142012","3","2","6","6","31","89.42","92","1","597"
"0745142012","4","3","15","15","46","87.59","83.8","1","597"
"0745142012","5","4","17","17","63","86.43","83.29","1","597"
"0745142012","6","5","0","0","63","86.43","0","3","587"
"0745142012","7","6","6","6","69","86.3","85","1","597"
"0745142013","2","0","12","12","12","64.5","64.5","10","603"
"0745142013","2","1","16","8","20","58.39","53.81","1","597"
"0745142013","4","2","16","14","34","56.95","54.44","1","597"
"0745142013","5","3","10","7","41","56.69","53.2","1","597"
"0745142013","6","4","9","9","50","59.33","61","1","597"
"0745142013","7","5","10","3","53","57.81","44.9","1","597"
"0745142013","8","6","9","7","60","58.13","55.33","1","597"
"0745142013","9","7","3","3","63","59.65","70","1","597"
"0745142013","10","8","6","6","69","62.06","66.67","1","597"
"0745142014","2","0","11","11","11","70.27","70.27","10","603"
"0745142014","2","1","14","14","25","65.48","61.71","1","597"
"0745142014","3","2","6","6","31","62.58","50.5","1","597"
"0745142014","4","3","18","18","49","61.02","58.33","1","597"
"0745142014","5","4","14","14","63","62.29","66.71","1","597"
"0745142014","7","5","6","6","69","62.74","67.5","1","597"
"0745142015","2","0","12","12","12","66.5","66.5","10","603"
"0745142015","2","1","13","13","25","67.6","68.62","1","597"
"0745142015","4","2","15","15","40","67.4","67.07","1","597"
"0745142015","5","3","17","17","57","69.77","75.35","1","597"
"0745142015","6","4","9","9","66","71.03","79","1","597"
"0745142015","7","5","3","3","69","71.94","92","1","597"
"0745161001","1","1","18","9","9","51.33","51.33","1","597"
"0745161001","2","2","12","6","15","49.22","45","3","587"
"0745161002","1","1","18","6","6","46.17","46.17","3","587"
"0745161003","1","1","18","18","18","65.17","65.17","1","597"
"0745161003","2","2","15","12","30","60.55","55","1","597"
